popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World,is_hit
61,184257,0,0.67,0.412,4,-8.213,0,0.0779,0.638,1.75e-05,0.0678,0.281,130.005,3,0,0,0,0,0,1,0,0,0,0,0,1
27,380203,0,0.746,0.924,11,-6.881,0,0.0766,0.00588,0.0252,0.474,0.742,150.006,4,0,1,0,0,0,0,0,0,0,0,0,0
50,186428,0,0.808,0.742,11,-4.227,1,0.118,0.118,0.0,0.118,0.561,99.961,4,0,1,0,0,0,0,0,0,0,0,0,1
47,330188,0,0.226,0.923,2,-4.444,0,0.0694,0.000919,0.744,0.377,0.0998,134.09,4,0,0,0,0,1,0,0,0,0,0,0,0
31,264161,0,0.766,0.648,0,-11.719,1,0.0344,0.021,0.000136,0.25,0.979,126.035,4,0,0,0,0,0,0,0,0,0,1,0,0
50,162412,0,0.878,0.185,7,-16.199,0,0.0727,0.94,0.339,0.103,0.539,114.594,4,0,0,0,0,0,1,0,0,0,0,0,1
38,289640,0,0.419,0.91,9,-7.926,0,0.0441,0.00122,0.00239,0.103,0.649,179.986,4,0,0,0,0,0,0,0,0,0,0,1,0
62,303296,0,0.426,0.413,4,-11.378,1,0.0248,0.0412,0.381,0.107,0.349,93.636,4,0,0,0,0,0,1,0,0,0,1,0,1
23,219333,0,0.37,0.683,6,-9.647,0,0.0282,0.142,5.28e-05,0.279,0.271,95.955,4,0,0,0,0,0,0,0,0,0,1,0,0
25,312357,0,0.202,0.638,7,-6.781,0,0.0378,0.00483,0.884,0.0662,0.146,94.329,4,0,0,0,0,0,0,0,0,0,0,1,0
24,214480,0,0.702,0.668,0,-12.467,1,0.0302,0.294,0.000939,0.15,0.927,137.673,4,0,0,0,0,0,0,0,1,0,0,0,0
48,255117,0,0.519,0.742,3,-3.554,1,0.061,0.315,8.42e-05,0.0836,0.246,127.971,4,0,1,0,0,0,0,0,0,0,0,0,0
59,228546,0,0.676,0.923,4,-6.374,1,0.0638,0.394,0.0,0.104,0.863,159.955,4,0,0,0,1,0,0,0,0,0,0,0,1
58,268442,0,0.753,0.89,2,-5.022,1,0.187,0.44,6.82e-06,0.0854,0.283,87.015,4,0,0,0,0,0,0,0,1,1,0,0,1
41,362480,0,0.518,0.337,0,-7.243,0,0.0274,0.346,0.0677,0.174,0.193,112.131,4,0,0,0,0,0,0,0,0,0,1,0,0
25,203426,0,0.497,0.819,8,-3.792,1,0.0881,0.001,0.0,0.295,0.425,179.927,4,0,0,0,0,0,1,0,0,0,0,0,0
19,213247,0,0.562,0.956,1,-0.502,0,0.0748,0.059,2.04e-06,0.142,0.446,176.056,4,0,1,0,0,0,0,0,0,0,0,0,0
1,158083,1,0.665,0.692,6,-5.431,0,0.112,0.172,0.0,0.191,0.68,74.474,4,0,1,0,0,0,0,0,0,0,0,0,0
26,411363,0,0.399,0.151,9,-21.041,1,0.0403,0.959,0.678,0.448,0.143,122.341,4,0,0,0,0,0,1,0,0,0,0,0,0
62,164181,0,0.818,0.808,2,-4.109,1,0.0531,0.0165,0.0,0.226,0.798,110.023,4,0,0,0,1,0,0,0,0,0,0,0,1
53,283225,0,0.435,0.418,1,-7.915,0,0.0295,0.903,0.0,0.1,0.212,128.049,4,0,0,0,0,0,0,0,0,0,0,1,1
38,144000,0,0.671,0.919,1,-4.076,1,0.037,0.337,1.47e-06,0.035,0.968,169.944,4,0,0,0,1,0,0,0,0,0,0,0,0
31,281890,0,0.495,0.852,0,-5.487,1,0.0451,0.000121,0.000483,0.136,0.466,127.962,4,0,0,0,0,0,0,0,0,0,1,0,0
32,225533,0,0.377,0.965,11,-4.375,0,0.149,0.00102,0.0,0.222,0.307,155.567,4,0,0,0,0,0,0,0,0,0,1,0,0
53,235743,0,0.631,0.382,5,-8.009,1,0.0344,0.795,1.1e-06,0.11,0.463,81.863,4,0,0,0,0,0,0,0,1,0,0,0,1
39,124539,0,0.749,0.43,7,-10.571,1,0.0295,0.552,0.0294,0.232,0.81,116.049,4,0,0,0,0,0,0,0,1,0,0,0,0
41,265706,0,0.389,0.936,10,-3.86,1,0.0569,0.0055,0.00305,0.121,0.518,175.954,4,0,0,0,0,0,0,0,0,0,1,0,0
48,122586,0,0.601,0.33,3,-13.346,1,0.0336,0.981,0.0159,0.355,0.461,116.058,4,0,0,0,0,0,1,0,0,0,0,0,0
36,375405,0,0.762,0.763,0,-4.025,0,0.0996,0.583,3.72e-06,0.197,0.444,93.037,4,0,0,1,0,0,0,0,0,0,0,0,0
41,187500,0,0.729,0.841,11,-7.262,1,0.0912,0.121,0.853,0.273,0.533,128.032,4,0,1,0,0,0,0,0,0,0,0,0,0
72,159595,0,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,4,0,0,0,0,0,0,0,0,0,1,0,1
57,213253,0,0.515,0.696,3,-7.323,1,0.034,0.136,0.0,0.238,0.528,99.985,4,0,1,0,0,0,0,0,0,0,0,0,1
39,225500,0,0.81,0.542,11,-7.146,0,0.415,0.102,0.0,0.113,0.376,164.151,4,0,0,0,1,0,0,0,0,0,0,0,0
45,206775,1,0.413,0.962,6,-2.91,0,0.0487,0.00837,0.249,0.215,0.0313,128.004,4,0,1,0,0,0,0,0,0,0,0,0,0
22,221442,0,0.406,0.098,8,-23.837,1,0.044,0.889,0.733,0.117,0.287,170.391,3,0,0,1,0,0,0,0,0,0,0,0,0
71,144733,1,0.769,0.156,11,-10.7,0,0.035,0.585,0.015,0.102,0.527,105.95,4,0,0,0,0,0,0,0,0,0,1,0,1
46,528000,0,0.526,0.923,6,-7.129,0,0.0727,0.00492,0.791,0.833,0.0365,144.999,4,0,1,0,0,0,0,0,0,0,0,0,0
0,216720,0,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,0,0,0,0,0,0,0,1,0,0,0,0
29,204680,0,0.235,0.342,9,-13.698,1,0.0375,0.973,0.476,0.153,0.612,78.555,4,1,0,0,0,0,0,0,0,0,0,0,0
10,256360,0,0.549,0.466,1,-14.512,0,0.0282,0.0572,0.858,0.214,0.374,111.91,4,0,1,0,0,0,0,0,0,0,0,0,0
49,463700,0,0.431,0.916,11,-8.012,0,0.0602,9.98e-05,0.755,0.396,0.355,135.986,4,0,1,0,0,0,0,0,0,0,0,0,0
38,147186,0,0.746,0.62,10,-5.231,1,0.0501,0.698,0.0,0.0752,0.766,113.493,4,0,0,0,0,0,0,0,0,0,1,0,0
48,163472,1,0.799,0.847,5,-7.808,1,0.0956,0.254,2.14e-05,0.339,0.529,115.016,4,0,1,0,0,0,0,0,0,1,0,0,0
52,214533,0,0.545,0.53,6,-8.063,1,0.0264,0.464,0.0,0.311,0.426,136.023,4,0,0,0,0,0,0,0,1,0,0,0,1
49,222425,0,0.604,0.707,9,-6.036,1,0.0524,0.0939,1.52e-06,0.0449,0.0919,120.917,4,0,0,0,0,0,0,0,0,1,0,0,0
27,393992,0,0.448,0.949,5,-6.24,0,0.0418,1.62e-06,0.0124,0.384,0.245,142.053,4,0,0,0,0,1,0,0,0,0,0,0,0
34,702629,0,0.38,0.838,1,-7.602,0,0.0627,0.553,0.809,0.0821,0.158,140.013,4,0,0,0,0,1,0,0,0,0,0,0,0
7,328737,0,0.443,0.666,5,-13.252,0,0.0516,0.136,0.59,0.0987,0.0701,162.025,4,0,0,0,0,0,0,0,0,0,0,1,0
58,265823,0,0.559,0.975,11,-4.487,0,0.105,5.69e-05,0.794,0.11,0.0762,105.024,4,0,0,0,0,1,0,0,0,1,0,0,1
0,149880,0,0.418,0.165,4,-10.663,0,0.0442,0.91,2.02e-05,0.213,0.205,120.301,4,1,0,1,0,0,0,0,0,1,0,0,0
69,177847,1,0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.968,4,0,1,0,0,0,0,0,0,0,0,0,1
42,236000,0,0.439,0.292,0,-10.92,1,0.0308,0.744,6.27e-05,0.0987,0.153,82.222,4,0,0,1,0,0,0,0,0,0,0,0,0
0,88999,0,0.437,0.346,7,-8.02,1,0.0551,0.96,0.0,0.129,0.687,127.945,4,0,0,0,0,0,1,0,0,0,0,0,0
21,203013,0,0.305,0.439,1,-7.326,0,0.0363,0.72,0.0,0.852,0.268,114.085,4,0,0,0,0,0,0,0,0,0,1,0,0
33,401142,0,0.589,0.822,11,-7.405,1,0.0511,0.015,0.686,0.0895,0.584,140.0,4,0,1,0,0,0,0,0,0,0,0,0,0
11,161093,0,0.584,0.321,4,-11.899,1,0.0319,0.887,0.0,0.0871,0.314,118.972,3,0,0,1,0,0,0,0,0,0,0,0,0
42,171989,0,0.805,0.746,1,-5.211,0,0.185,0.238,0.0,0.215,0.717,127.922,4,0,0,0,0,0,0,0,0,0,0,1,0
33,182146,1,0.793,0.742,2,-6.93,0,0.101,0.275,0.0,0.172,0.723,140.034,4,0,0,0,0,0,0,0,0,0,0,1,0
22,271466,0,0.629,0.329,0,-10.895,0,0.042,0.867,0.0,0.0839,0.743,132.378,4,0,0,0,0,0,0,0,0,0,0,1,0
27,168800,0,0.607,0.859,10,-5.325,0,0.298,0.623,0.0,0.276,0.728,83.042,4,0,1,0,0,0,0,0,0,0,0,1,0
28,242306,0,0.33,0.941,0,-5.714,0,0.251,0.00341,0.0,0.0772,0.116,174.107,4,0,0,0,0,1,0,0,0,0,0,0,0
56,168461,0,0.632,0.56,4,-11.366,1,0.0308,0.373,0.856,0.0723,0.388,104.013,4,0,1,0,0,0,0,0,0,0,0,1,1
0,126300,0,0.0854,0.998,0,-27.048,1,0.0405,0.993,0.679,0.937,1e-05,86.603,4,0,0,0,0,0,1,0,0,0,0,0,0
60,272000,0,0.424,0.797,5,-2.321,1,0.0577,0.000969,0.841,0.234,0.223,179.893,4,0,1,0,0,0,0,0,0,0,0,0,1
0,220476,0,0.522,0.889,4,-5.646,0,0.0432,0.00249,0.00109,0.115,0.124,125.987,4,0,1,0,0,0,0,0,0,0,0,0,0
56,240790,0,0.447,0.206,3,-11.75,1,0.0519,0.956,4.56e-06,0.107,0.327,66.734,4,0,0,0,0,0,1,0,0,0,0,0,1
40,251250,0,0.407,0.531,5,-7.481,1,0.0351,0.687,0.0,0.0623,0.546,159.846,4,0,0,1,0,0,0,0,0,0,1,1,0
39,252180,1,0.848,0.581,3,-4.884,0,0.269,0.373,1.34e-06,0.227,0.486,124.805,4,0,0,0,0,0,0,0,0,0,0,1,0
0,283306,1,0.83,0.859,7,-9.213,1,0.124,0.000956,0.0,0.214,0.653,109.319,4,0,0,0,0,0,1,0,0,0,1,0,0
37,234791,1,0.61,0.54,11,-8.09,1,0.418,0.195,0.0,0.183,0.619,169.767,4,0,0,0,0,0,0,0,0,0,0,1,0
56,210280,0,0.655,0.499,0,-10.039,0,0.0433,0.569,0.763,0.111,0.255,140.022,4,1,1,0,0,0,0,0,0,1,0,0,1
43,231650,0,0.231,0.539,10,-8.451,0,0.0347,0.366,1.01e-05,0.559,0.265,88.782,4,0,0,0,1,0,0,0,0,0,0,0,0
21,212600,0,0.559,0.832,2,-6.685,0,0.0337,0.000735,0.00203,0.0906,0.785,142.674,4,0,0,0,0,0,0,0,1,0,0,0,0
42,186686,0,0.741,0.779,6,-5.168,0,0.0376,0.413,5.03e-06,0.0491,0.51,102.02,4,0,0,0,0,0,0,0,0,1,0,0,0
62,171400,0,0.617,0.576,0,-8.009,1,0.0286,0.00661,0.0,0.153,0.825,113.965,4,0,1,0,0,0,0,0,0,0,0,0,1
39,202234,1,0.824,0.498,10,-8.427,0,0.0692,0.322,0.0,0.0958,0.263,119.002,4,0,0,0,0,0,0,0,0,0,0,1,0
51,452013,0,0.437,0.735,0,-6.606,1,0.0301,0.00206,2.15e-05,0.701,0.145,98.923,4,0,0,0,0,0,1,0,0,0,0,1,1
35,539520,0,0.792,0.754,10,-10.681,0,0.0513,9.51e-05,0.903,0.09,0.393,124.984,4,0,1,0,0,0,0,0,0,0,0,0,0
12,190773,0,0.657,0.647,5,-5.033,1,0.0509,0.316,0.0,0.279,0.583,81.937,4,0,0,0,0,0,1,0,0,0,0,0,0
1,382973,0,0.719,0.584,1,-13.346,1,0.0386,0.272,0.000803,0.0288,0.849,108.832,4,0,1,0,0,0,0,0,0,0,1,0,0
1,155253,0,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,0,1,0,0,0,0,0,0,0,0,0,0
23,238000,0,0.638,0.65,4,-6.598,1,0.0369,0.215,0.0,0.185,0.392,119.972,4,0,0,0,0,0,1,0,0,0,0,0,0
40,204712,0,0.324,0.215,2,-11.887,0,0.0345,0.805,0.0,0.101,0.364,117.348,4,0,0,0,1,0,0,0,0,0,0,0,0
24,261959,0,0.577,0.897,1,-6.079,0,0.047,0.087,0.0,0.471,0.328,125.929,4,0,0,0,0,0,0,0,0,1,0,0,0
49,357560,0,0.534,0.399,10,-8.84,1,0.0267,0.81,0.000603,0.171,0.212,108.883,4,0,0,0,0,0,0,0,1,0,0,0,0
32,72718,0,0.741,0.7,0,-7.358,1,0.0391,0.167,0.0,0.179,0.993,155.892,4,0,0,0,0,0,1,0,0,0,0,0,0
37,208360,0,0.215,0.128,2,-17.217,1,0.0341,0.924,0.85,0.0761,0.121,56.646,3,1,0,0,0,0,1,0,0,0,0,0,0
33,195666,0,0.145,0.997,1,-11.09,1,0.0984,0.1,0.85,0.885,0.0193,82.412,3,0,0,0,0,0,1,0,0,0,0,0,0
0,149306,0,0.605,0.497,1,-6.676,1,0.0319,0.727,3.95e-05,0.102,0.72,126.014,4,1,0,0,0,0,0,0,0,0,0,0,0
0,168078,0,0.591,0.426,7,-12.711,1,0.107,0.00301,0.0553,0.0739,0.648,139.451,4,0,0,0,0,0,0,0,0,0,0,1,0
0,156000,0,0.527,0.879,4,-3.639,1,0.244,0.0111,0.00082,0.238,0.573,159.859,4,0,1,0,0,0,0,0,0,0,0,0,0
53,269031,0,0.609,0.749,6,-3.373,1,0.0461,0.376,0.0,0.0628,0.533,99.951,4,0,0,0,0,0,0,0,1,0,0,0,1
20,211053,0,0.824,0.62,5,-7.562,0,0.199,0.0736,0.0,0.115,0.412,96.448,4,0,1,0,0,0,0,0,0,0,0,0,0
16,569973,0,0.627,0.936,9,-3.518,0,0.087,3.37e-05,0.105,0.242,0.237,126.031,4,0,1,0,0,0,0,0,0,0,0,0,0
42,229213,0,0.532,0.85,11,-7.375,1,0.0572,0.00165,0.582,0.187,0.421,95.991,3,0,0,0,0,0,0,0,0,0,1,0,0
17,87323,1,0.079,0.446,7,-8.991,1,0.0379,0.149,0.245,0.136,0.376,171.535,4,0,0,0,0,1,0,0,0,0,0,0,0
56,209002,0,0.586,0.699,9,-7.762,1,0.0289,0.114,0.809,0.125,0.511,77.0,4,0,0,0,0,0,0,0,0,0,1,0,1
24,406285,0,0.602,0.695,0,-6.878,0,0.0277,0.0276,1.94e-06,0.177,0.548,139.938,4,0,0,0,0,0,0,0,0,0,0,1,0
63,172000,0,0.715,0.906,8,-5.478,1,0.28,0.353,0.0,0.112,0.777,101.088,4,0,0,0,1,0,0,0,0,0,0,0,1
57,175578,0,0.659,0.766,7,-8.321,1,0.0391,0.659,0.579,0.134,0.389,95.011,4,0,0,0,0,0,0,0,0,0,0,1,1
31,279666,0,0.604,0.601,5,-9.928,0,0.0437,0.0139,0.365,0.183,0.169,176.408,4,0,0,0,0,0,1,0,0,0,0,0,0
55,245573,0,0.503,0.667,11,-6.831,0,0.0285,0.000984,0.027,0.229,0.101,113.018,4,0,0,0,0,0,0,0,0,0,1,0,1
26,171280,0,0.439,0.392,6,-8.085,1,0.0305,0.57,2.99e-06,0.334,0.389,94.393,4,0,0,0,0,0,1,0,0,0,0,0,0
28,376800,0,0.453,0.592,1,-12.45,1,0.941,0.943,0.0,0.891,0.581,171.678,4,0,0,0,0,0,1,0,0,0,0,0,0
26,223680,1,0.196,0.993,8,-3.189,1,0.105,3.09e-05,0.00146,0.316,0.0768,127.298,4,0,0,0,0,1,0,0,0,0,0,0,0
0,249133,0,0.511,0.417,1,-9.166,1,0.067,0.732,0.000401,0.125,0.199,96.138,4,0,0,0,0,0,0,0,0,1,0,0,0
23,210226,0,0.659,0.911,4,-2.509,1,0.0287,0.00829,0.0,0.407,0.736,110.01,4,0,0,0,0,0,1,0,0,0,0,0,0
0,146293,0,0.813,0.442,3,-11.024,1,0.0401,0.0674,0.664,0.0925,0.89,108.678,4,0,0,0,0,0,0,0,0,1,0,0,0
56,172187,0,0.279,0.234,7,-17.515,1,0.0396,0.975,0.871,0.0908,0.24,163.883,1,1,0,0,0,0,1,0,0,0,0,0,1
46,144879,0,0.625,0.737,11,-8.109,0,0.191,0.642,0.0,0.646,0.663,122.734,4,0,0,0,1,0,0,0,0,0,0,0,0
32,141710,0,0.771,0.692,1,-6.558,0,0.0635,0.339,0.0,0.632,0.767,115.038,4,0,0,0,0,0,0,0,1,0,0,0,0
17,219013,0,0.622,0.312,4,-16.105,1,0.0315,0.902,0.401,0.109,0.228,80.514,3,0,0,0,0,0,0,0,0,0,0,1,0
70,191352,0,0.561,0.111,8,-15.11,0,0.0324,0.871,0.205,0.103,0.0607,148.191,4,0,0,1,0,0,0,0,0,0,0,1,1
23,257226,0,0.591,0.769,2,-5.239,1,0.15,0.049,0.0,0.369,0.723,124.007,5,0,1,0,0,0,0,0,0,0,0,0,0
20,269293,0,0.263,0.718,9,-11.109,1,0.0296,0.303,0.437,0.336,0.935,145.549,4,0,0,1,0,0,0,0,0,0,0,0,0
0,236990,0,0.542,0.68,8,-4.434,1,0.0285,0.175,0.0,0.093,0.878,167.966,4,0,0,1,0,0,0,0,0,0,0,0,0
23,200786,0,0.683,0.477,1,-8.769,1,0.0442,0.049,0.00128,0.129,0.609,129.28,4,0,0,0,0,0,0,0,1,0,0,0,0
54,196235,0,0.657,0.582,1,-5.762,1,0.0776,0.0623,0.00211,0.215,0.291,169.971,4,0,0,1,0,0,0,0,0,0,0,1,1
47,272866,0,0.428,0.16,2,-17.424,1,0.0319,0.823,0.00673,0.101,0.101,140.25,3,0,0,0,0,0,1,0,0,0,0,0,0
7,166253,0,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,0,0,0,1,0,0,0,1,0,0,1,0
78,307910,0,0.639,0.869,11,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801,4,0,0,0,1,0,0,0,0,0,0,0,1
96,184613,1,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4,0,1,0,0,0,0,0,1,0,0,0,1
45,182666,0,0.284,0.375,7,-9.326,1,0.027,0.409,8.94e-05,0.347,0.217,104.96,4,0,0,0,1,0,0,0,0,1,0,0,0
43,77121,0,0.145,0.525,2,-15.818,1,0.0508,0.0002,0.596,0.358,0.0209,94.464,4,0,0,0,0,0,1,0,0,0,0,0,0
45,190330,0,0.2,0.129,0,-18.685,1,0.037,0.844,0.839,0.108,0.133,136.939,4,0,0,0,0,0,1,0,0,0,0,0,0
47,333053,0,0.332,0.71,8,-4.75,1,0.0384,0.239,8.85e-05,0.124,0.383,142.012,4,0,0,1,1,0,0,0,0,0,0,0,0
76,224693,0,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,4,1,0,0,0,0,0,0,0,0,1,0,1
51,88101,0,0.456,0.956,4,-4.297,1,0.41,0.0171,0.0,0.358,0.271,157.952,4,0,0,0,0,0,1,0,0,0,0,0,1
38,265822,0,0.471,0.828,7,-4.178,1,0.0368,0.0188,0.0,0.111,0.169,140.007,4,0,0,1,0,0,0,0,0,0,0,0,0
42,220473,1,0.432,0.704,0,-6.405,1,0.391,0.326,0.0,0.612,0.831,72.169,3,0,0,0,0,0,0,0,0,0,0,1,0
65,139971,0,0.477,0.581,8,-8.795,1,0.119,0.523,0.0,0.201,0.282,129.571,4,0,0,0,0,0,0,0,1,0,0,0,1
54,196466,0,0.614,0.589,1,-8.667,1,0.0573,0.7,0.0,0.069,0.894,111.879,4,0,0,0,0,0,0,0,0,0,1,0,1
44,226341,0,0.656,0.904,11,-4.752,0,0.0399,0.0376,0.0,0.35,0.862,156.945,4,0,0,0,0,0,0,0,0,0,0,1,0
46,520053,0,0.241,0.912,11,-5.751,1,0.0765,0.000655,0.00207,0.717,0.149,143.989,4,0,0,0,0,0,0,0,0,0,0,1,0
1,195368,0,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,0,0,0,0,0,1,0,0,1,0,0,0
55,216000,0,0.49,0.615,4,-7.878,0,0.0286,0.386,0.0,0.0814,0.11,109.985,4,0,0,0,0,1,0,0,0,0,0,0,1
35,185440,0,0.559,0.762,3,-3.59,1,0.0248,0.505,0.0,0.105,0.378,87.264,4,0,0,0,0,0,0,0,0,0,0,1,0
71,252003,0,0.761,0.829,0,-3.203,0,0.0682,0.169,0.0,0.189,0.814,92.034,4,0,0,0,1,0,0,0,0,0,0,0,1
0,291079,0,0.577,0.842,0,-8.0,1,0.0322,0.193,0.146,0.0713,0.0385,110.016,4,0,1,0,0,0,0,0,0,0,0,0,0
54,259826,0,0.38,0.502,7,-5.508,1,0.027,0.805,0.0,0.2,0.45,98.658,4,0,0,0,0,0,0,0,1,0,0,0,1
68,151906,0,0.271,0.266,0,-13.703,1,0.0348,0.845,0.00174,0.795,0.163,79.079,3,0,0,0,0,0,0,0,0,0,1,0,1
36,298280,0,0.688,0.261,9,-21.239,0,0.048,0.846,0.0017,0.133,0.605,130.144,4,0,0,0,0,0,0,0,0,0,1,0,0
46,160585,0,0.725,0.827,1,-5.907,1,0.239,0.286,0.0,0.534,0.81,131.948,4,0,1,0,0,0,0,0,0,0,0,0,0
66,193440,0,0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,4,0,1,0,0,0,0,0,0,1,0,0,1
72,190153,1,0.791,0.687,1,-6.279,1,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,4,0,0,0,0,0,0,0,1,1,0,0,1
54,190106,0,0.504,0.0273,2,-21.441,1,0.0415,0.931,1.1e-05,0.109,0.395,120.24,4,0,0,1,0,0,0,0,0,0,0,0,1
82,220734,0,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,4,0,1,0,0,0,0,0,0,0,0,0,1
10,164507,0,0.71,0.839,11,-6.57,1,0.072,0.00465,1.67e-06,0.324,0.604,124.007,4,0,1,0,0,0,0,0,0,0,0,0,0
34,128840,0,0.612,0.812,4,-6.517,0,0.0655,0.0399,8.47e-06,0.111,0.851,145.63,4,0,0,0,0,0,0,0,0,0,0,1,0
13,180826,0,0.481,0.2,7,-15.662,1,0.066,0.948,0.0,0.118,0.424,143.294,3,0,0,1,0,0,0,0,0,0,0,0,0
38,138000,0,0.753,0.614,9,-12.382,1,0.0516,0.785,0.000497,0.382,0.963,89.22,4,0,0,0,0,0,0,0,0,0,1,0,0
45,248506,0,0.822,0.689,9,-6.364,0,0.0408,0.195,0.0036,0.271,0.76,95.382,4,0,0,0,1,0,0,0,0,1,0,0,0
20,229546,0,0.728,0.608,0,-5.577,1,0.0244,0.2,1.82e-05,0.12,0.307,102.012,4,0,0,0,0,0,1,0,0,0,0,0,0
0,211013,0,0.535,0.522,2,-7.87,1,0.0363,0.131,0.0,0.438,0.305,77.054,4,0,1,0,0,0,0,0,0,0,0,0,0
3,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,0,1,0,0,0,0,0,1,0,0,0,0
57,137454,0,0.901,0.526,1,-7.296,0,0.0362,0.302,0.0,0.054,0.706,109.946,4,0,0,0,0,0,1,0,0,0,0,0,1
40,353293,0,0.476,0.648,4,-7.886,0,0.0388,0.415,0.0,0.94,0.468,161.812,3,0,0,0,1,0,0,0,0,0,0,0,0
19,122840,0,0.615,0.436,0,-10.303,1,0.0382,0.504,0.402,0.0864,0.964,169.505,4,0,0,0,0,0,1,0,0,0,0,0,0
40,210545,0,0.589,0.925,9,-6.91,0,0.0905,0.133,0.0227,0.401,0.0617,109.995,4,0,1,0,0,0,0,0,0,0,0,0,0
46,348586,0,0.56,0.528,9,-5.044,0,0.0393,0.738,0.0,0.284,0.385,142.011,4,0,0,0,1,0,0,0,0,0,0,0,0
30,308866,0,0.649,0.802,2,-4.287,1,0.03,0.587,0.000259,0.107,0.749,91.213,4,0,0,0,1,0,0,0,0,0,0,0,0
13,188680,0,0.632,0.597,8,-15.705,1,0.0379,0.0652,0.0755,0.0789,0.617,111.594,4,0,1,0,0,0,0,0,0,0,0,0,0
22,304613,0,0.224,0.918,4,-6.678,0,0.131,9.23e-05,0.0,0.0837,0.108,90.086,4,0,0,0,0,1,0,0,0,0,1,0,0
27,100013,0,0.729,0.281,9,-10.32,1,0.109,0.867,3.37e-06,0.0801,0.689,135.564,4,0,0,0,0,0,1,0,0,0,0,0,0
18,237046,0,0.55,0.171,3,-16.478,1,0.0481,0.987,0.891,0.1,0.0642,119.49,4,0,0,0,0,0,1,0,0,0,0,0,0
20,153026,0,0.313,0.955,9,-3.564,1,0.0564,0.00103,0.00726,0.184,0.368,104.29,4,0,0,0,0,1,0,0,0,0,0,0,0
23,288298,0,0.545,0.863,1,-4.066,1,0.0321,0.382,3.55e-06,0.103,0.892,134.224,4,0,0,0,0,0,0,0,0,0,1,0,0
14,301734,0,0.596,0.754,6,-5.013,1,0.0542,0.0755,0.0,0.143,0.512,155.814,4,0,0,0,0,0,1,0,0,0,0,0,0
55,224600,0,0.508,0.0901,7,-22.456,1,0.0295,0.943,0.000875,0.18,0.11,70.198,4,0,0,0,0,0,0,0,0,0,0,1,1
21,147469,0,0.334,0.794,10,-6.109,0,0.0757,0.0447,3.83e-06,0.102,0.642,184.772,4,0,0,0,0,0,0,0,0,0,1,0,0
36,195586,0,0.45,0.94,9,-4.507,1,0.116,0.545,0.0,0.936,0.615,107.686,4,0,0,0,0,0,0,0,0,0,0,1,0
50,240123,0,0.546,0.979,5,-5.926,0,0.0739,0.00391,0.553,0.107,0.231,132.023,4,0,1,0,0,0,0,0,0,0,0,0,1
68,253636,0,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,4,0,0,0,0,0,0,0,1,0,0,0,1
42,259834,0,0.468,0.3,2,-23.937,1,0.058,0.222,0.0,0.747,0.503,109.34,4,0,0,0,1,0,0,0,0,0,0,0,0
0,175986,0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,1,0,1,0,0,0,0,0,0,0,0,0
10,177786,0,0.555,0.253,0,-12.74,1,0.0316,0.868,1.49e-05,0.0804,0.429,103.731,4,0,0,1,0,0,0,0,0,0,0,0,0
12,105727,0,0.272,0.758,7,-6.036,1,0.109,3.12e-05,0.137,0.116,0.299,128.186,4,0,0,0,0,1,0,0,0,0,0,0,0
49,160270,0,0.489,0.859,0,-7.783,0,0.0327,0.273,0.976,0.0856,0.425,97.555,4,0,0,0,0,0,0,0,1,0,0,0,0
32,127080,0,0.489,0.94,8,-8.981,1,0.0503,0.00262,0.000222,0.109,0.671,150.105,4,0,0,0,0,0,0,0,0,0,1,0,0
56,158158,0,0.496,0.98,11,-3.434,0,0.0474,0.000291,0.318,0.353,0.391,150.008,4,0,1,0,0,0,1,0,0,0,1,0,1
39,227786,0,0.639,0.639,7,-4.861,1,0.0382,0.834,0.0,0.598,0.762,87.02,4,0,0,0,1,0,0,0,0,0,0,0,0
